1,90017,A,TD,M,20,1,TBA,,       ,1 to 18,,,1,jharvey
2,93666,B,TD,M,20,0,TBA,,       ,1 to 18,,,1,dtownson
3,93667,C,TD,M,20,0,TBA,,       ,1 to 18,,,1,jbarlow
4,93668,D,TD,M,20,0,TBA,,       ,1 to 18,,,1,slgreenw
5,93669,E,TD,M,20,1,TBA,,       ,1 to 18,,,1,dkerr
6,93670,F,TD,M,20,1,TBA,,       ,1 to 18,,,1,jkraft1
7,93671,G,TD,M,20,1,TBA,,       ,1 to 18,,,1,sdmckay
8,93672,H,TD,M,20,0,TBA,,       ,1 to 18,,,1,jmsmith
9,93673,I,TD,M,20,0,TBA,,       ,1 to 18,,,1,fzhao
10,93674,J,TD,M,20,0,TBA,,       ,1 to 18,,,1,atrubek
11,93675,K,TD,M,20,0,TBA,,       ,1 to 18,,,1,lberlin
12,93676,L,TD,M,20,0,TBA,,       ,1 to 18,,,1,efpope
13,93677,M,TD,M,20,1,TBA,,       ,1 to 18,,,1,cdonnell
14,93678,N,TD,M,20,1,TBA,,       ,1 to 18,,,1,pkindste
15,93679,O,TD,M,20,0,TBA,,       ,1 to 18,,,1,rnjohnso
16,93680,P,TD,M,20,0,TBA,,       ,1 to 18,,,1,spintaur
17,93681,Q,TD,M,20,0,TBA,,       ,1 to 18,,,1,mguo
18,90045,A,RSCH,M,10,0,TBA,,       ,1 to 18,,,2,cforehan
19,90015,A,HYBD,M,225,234,12:00,12:50,M  W  F   ,4,GIVN E,E131,3,sflynn2
20,90015,A,HYBD,M,225,234,17:30,19:30,M       ,4,ONCMP,SEE NOTES,3,sflynn2
21,91324,B,HYBD,M,170,131,8:30,9:20,M  W  F   ,4,ROWELL,103,3,sflynn2
22,91324,B,HYBD,M,170,131,17:30,19:30,M       ,4,ONCMP,SEE NOTES,3,sflynn2
23,91727,ZRA,HYBD,C,25,11,12:00,12:50,M  W  F   ,4,GIVN E,E131,3,sflynn2
24,91727,ZRA,HYBD,C,25,11,17:30,19:30,M       ,4,ONCMP,SEE NOTES,3,sflynn2
25,91728,ZRB,HYBD,C,25,12,8:30,9:20,M  W  F   ,4,ROWELL,103,3,sflynn2
26,91728,ZRB,HYBD,C,25,12,17:30,19:30,M       ,4,ONCMP,SEE NOTES,3,sflynn2
27,94742,A,LEC,M,40,43,10:05,11:20, T  R    ,3,LAFAYE,L200,4,beastma1
28,94743,B,LEC,M,40,41,16:25,17:40, T  R    ,3,LAFAYE,L311,4,beastma1
29,94772,C,LEC,M,173,171,12:00,12:50,M  W  F   ,3,WILLMS,301,4,lvivanco
30,94744,A,LEC,M,173,163,9:40,10:30,M  W  F   ,3,FLEMIN,101,5,svankeur
31,95512,ZRA,LEC,C,10,7,9:40,10:30,M  W  F   ,3,FLEMIN,101,5,svankeur
32,94745,A,LEC,M,30,31,9:40,10:30,M  W  F   ,3,WILLMS,402,6,lvivanco
33,94748,A,LEC,M,91,38,13:10,14:00,M  W  F   ,3,WATERM,413,7,jlshea
34,95928,B,LEC,M,109,109,9:40,10:30,M  W  F   ,3,LAFAYE,L108,7,tmares
35,96127,C,LEC,M,30,16,13:10,14:00,M  W  F   ,3,VOTEY,367,7,tcook2
36,94749,A,LEC,M,40,35,10:50,11:40,M  W  F   ,3,BLLNGS,MLK,8,jlshea
37,95511,A,LEC,M,64,48,15:30,16:45,M  W     ,3,KALKIN,1,9,jlshea
38,95484,A,LEC,M,38,18,11:40,12:55, T  R    ,3,MANN,211,10,meberhar
39,94762,A,PRAC,M,18,15,TBA,,       ,1 to 3,,,11,svankeur
40,96169,A,INTN,M,10,2,TBA,,       ,1 to 18,,,12,svankeur
41,96171,A,H,M,12,1,TBA,,       ,1 to 18,,,13,svankeur
42,95724,A,LEC,M,43,21,14:20,15:10,M  W  F   ,3,LAFAYE,L311,14,svankeur
43,94769,B,LEC,M,41,41,10:05,11:20, T  R    ,3,LAFAYE,L302,14,jadickin
44,94751,A,TD,M,5,3,TBA,,       ,1 to 18,,,15,svankeur
45,92680,A,SEM,M,25,15,17:50,20:05,  W     ,1,ONCMP,SEE NOTES,16,svankeur
46,96172,A,TD,M,10,1,TBA,,       ,1 to 18,,,17,svankeur
47,96170,A,INTN,M,12,0,TBA,,       ,1 to 18,,,18,svankeur
48,94764,A,LEC,M,36,12,11:40,12:55, T  R    ,4,ML SCI,107,19,dblom
49,94765,A01,LAB,M,9,4,9:00,12:00,  W     ,0,WILLMS,511,19,dblom
50,94766,A02,LAB,M,9,8,17:30,20:30, T      ,0,WILLMS,511,19,dblom
51,94767,B,LEC,M,20,22,14:50,16:05, T  R    ,3,WILLMS,511,19,beastma1
52,94768,C,LEC,M,20,15,12:00,15:00,M       ,3,WILLMS,511,19,jsteinbe
53,96168,A,TD,M,10,0,TBA,,       ,1 to 18,,,20,svankeur
54,91279,A,LEC,M,22,18,9:40,10:30,M  W  F   ,4,HILLS,228,21,djonatha
55,91279,A,LEC,M,22,18,16:25,17:15,   R    ,4,HILLS,228,21,djonatha
56,91280,B,LEC,M,20,20,13:10,14:00,M  W  F   ,4,KALKIN,322,21,djonatha
57,91280,B,LEC,M,20,20,13:15,14:05, T      ,4,VOTEY,223,21,djonatha
58,91281,A,LEC,M,20,11,14:20,15:10,M  W  F   ,4,HARRIS,115,22,djonatha
59,91281,A,LEC,M,20,11,16:25,17:15, T      ,4,JEFFRD,110,22,djonatha
60,96077,A,LEC,M,25,7,8:30,9:45, T  R    ,3,L/L-A,A101,23,djonatha
61,90548,A,LEC,M,160,143,10:50,11:40,M  W  F   ,3,WILLMS,301,24,slglickm
62,90551,A,LEC,M,160,124,16:25,17:40, T  R    ,3,WILLMS,301,25,kbrosna1
63,93046,A,LEC,M,30,31,17:05,18:20,M  W     ,3,WILLMS,402,26,kbrosna1
64,96300,A,HYBD,M,35,35,13:10,14:00,M       ,3,WILLMS,402,27,slglickm
65,95327,A,LEC,M,30,20,15:30,16:45,M  W     ,3,WILLMS,402,28,kbrosna1
66,95329,A,LEC,M,30,26,10:05,11:20, T  R    ,3,WILLMS,402,29,jseyller
67,95330,A,LEC,M,30,28,13:15,14:30, T  R    ,3,WILLMS,402,30,jseyller
68,96304,A,INTN,M,15,2,17:00,18:30,  W     ,3,ONCMP,SEE NOTES,31,tbrennan
69,90589,A,TD,M,15,0,17:50,20:30, T      ,3,WILLMS,301,32,tbrennan
70,96040,B,SEM,M,15,16,12:00,15:00,  W     ,3,WILLMS,409,33,slglickm
71,91177,A,STD,M,16,16,13:10,15:00,M  W     ,3,WILLMS,309,34,jkent
72,90403,B,STD,M,18,18,10:50,12:40, T  R    ,3,WILLMS,416,34,sbudingt
73,90404,C,STD,M,18,17,8:30,10:20,M  W     ,3,WILLMS,416,34,cdavis
74,90969,D,STD,M,18,18,10:50,12:40,M  W     ,3,WILLMS,416,34,cdavis
75,90970,E,STD,M,18,19,15:25,17:15, T  R    ,3,WILLMS,416,34,mmcdevit
76,90405,F,STD,M,18,19,8:30,10:20, T  R    ,3,WILLMS,416,34,sekostel
77,91703,G,STD,M,18,20,13:15,15:05, T  R    ,3,WILLMS,416,34,sekostel
78,91361,A,STD,M,16,16,13:15,15:05, T  R    ,3,WILLMS,207,35,mmcdevit
79,92510,A,STD,M,18,16,9:40,11:30,M  W     ,3,WILLMS,213,36,pfraser
80,92511,B,STD,M,16,13,15:30,17:20,M  W     ,3,WILLMS,206,36,ndwyer
81,92517,C,STD,M,18,17,13:15,15:05, T  R    ,3,WILLMS,305,36,cdavis
82,92544,D,STD,M,18,18,15:50,17:40, T  R    ,3,WILLMS,305,36,cdavis
83,92576,E,STD,M,18,17,13:10,15:00,M  W     ,3,WILLMS,305,36,mmcdevit
84,92777,F,STD,M,18,17,15:30,17:20,M  W     ,3,WILLMS,305,36,mmcdevit
85,95010,A,STD,M,16,16,8:30,10:20,M  W     ,3,WILLMS,305,37,sekostel
86,95009,B,STD,M,16,16,10:50,12:40,M  W     ,3,WILLMS,106,37,hbarring
87,91120,A,STD,M,16,18,13:10,15:00,M  W     ,3,WILLMS,106,38,hbarring
88,92270,A,STD,M,16,17,10:05,11:55, T  R    ,3,WILLMS,106,39,hbarring
89,95157,B,STD,M,16,16,13:15,15:05, T  R    ,3,WILLMS,106,39,hbarring
90,91886,A,STD,M,16,16,13:10,15:00,M  W     ,3,WILLMS,416,40,mbeltre
91,93143,B,STD,M,16,13,15:30,17:20,M  W     ,3,WILLMS,416,40,mbeltre
92,92271,A,STD,M,16,16,12:00,13:50,M  W     ,3,WILLMS,213,41,pfraser
93,90407,B,STD,M,16,15,14:20,16:10,M  W     ,3,WILLMS,213,41,pfraser
94,90408,A,STD,M,16,16,15:30,17:20,M  W     ,3,WILLMS,309,42,jkent
95,91362,A,STD,M,16,16,10:05,14:05, T      ,3,WILLMS,309,43,jkent
96,90409,A,STD,M,14,13,10:05,11:55, T  R    ,3,WILLMS,415,44,wmcdowel
97,91462,B,STD,M,14,14,13:15,15:05, T  R    ,3,WILLMS,415,44,wmcdowel
98,90410,A,STD,M,16,16,13:10,15:00,M  W     ,3,WILLMS,415,45,tbrennan
99,90411,A,STD,M,16,16,9:40,11:30,M  W     ,3,WILLMS,206,46,ndwyer
100,92272,B,STD,M,16,15,12:00,13:50,M  W     ,3,WILLMS,206,46,ndwyer
101,91905,A,STD,M,16,16,17:45,19:35,M  W     ,3,WILLMS,305,47,devogl
102,95064,B,STD,M,16,16,18:00,19:50, T  R    ,3,WILLMS,305,47,devogl
103,90412,A,STD,M,16,17,10:50,12:40,M  W     ,3,WILLMS,305,48,sekostel
104,92133,B,STD,M,16,15,8:30,10:20, T  R    ,3,WILLMS,305,48,jsiddle
105,91228,A,STD,M,16,16,10:05,11:55,M  W     ,3,WILLMS,418,49,mfisher6
106,90415,A,INTN,M,15,2,17:05,19:05,  W     ,3,WATERM,427,50,tbrennan
107,90416,A,TD,M,15,2,17:05,19:05,  W     ,3,WATERM,427,51,tbrennan
108,95904,A,STD,M,15,15,17:40,19:30,M  W     ,3,WILLMS,416,52,mbeltre
109,90413,A,STD,M,15,12,13:15,15:05, T  R    ,3,WILLMS,213,53,sbudingt
110,95065,A,STD,M,15,8,14:20,16:10,M  W     ,3,WILLMS,418,54,mfisher6
111,90417,A,TD,M,15,3,17:05,19:05,  W     ,3,WATERM,427,55,tbrennan
112,93642,A,LEC,M,18,18,10:05,11:20, T  R    ,3,481 MN,104,56,vlbrenna
113,95598,A,SEM,M,20,11,15:30,16:45,M  W     ,3,WILLMS,511,57,ekorsuns
114,95588,B,LEC,M,40,26,16:40,17:30,M       ,1,LAFAYE,L403,57,sringler
115,95599,C,SEM,M,36,26,16:25,17:40, T      ,1,VOTEY,207,57,ekorsuns
116,95600,D,SEM,M,36,18,18:00,19:15, T      ,1,VOTEY,207,57,ekorsuns
117,95601,E,SEM,M,36,18,16:25,17:40,   R    ,1,VOTEY,207,57,ekorsuns
118,95799,F,SEM,M,25,24,16:25,17:15,   R    ,1,JEFFRD,127,57,scahan
119,95808,A,INTN,M,15,5,14:15,15:15,  W     ,3,LAFAYE,L307,58,tmares
120,95810,C,INTN,M,15,9,15:30,16:45,M       ,3,OMANEX,A500,58,mmyers1
121,96028,OL1,ONL,M,15,8,TBA,,       ,1 to 18,ONLINE,COURSE,58,dchrist1
122,90018,A,LEC,M,100,95,11:40,12:55, T  R    ,4,LAFAYE,L207,59,dkerr
123,90018,A,LEC,M,100,95,19:00,21:00,  W     ,4,FLEMIN,101,59,dkerr
124,90022,A01,LAB,M,20,19,12:15,15:15,M       ,0,JEFFRD,120,59,fkinghor
125,90025,A02,LAB,M,20,19,13:15,16:15, T      ,0,JEFFRD,101,59,fkinghor
126,90027,A03,LAB,M,20,18,12:15,15:15,  W     ,0,JEFFRD,120,59,fkinghor
127,90028,A04,LAB,M,20,20,13:15,16:15,   R    ,0,JEFFRD,101,59,fkinghor
128,90030,A05,LAB,M,20,19,12:15,15:15,    F   ,0,JEFFRD,120,59,fkinghor
129,95775,A,LEC,M,80,54,13:15,14:30, T  R    ,3,TERRIL,108,60,jbarlow
130,95771,A,LEC,M,18,15,17:05,17:55,M       ,1,MRC,EQ CTR,61,ckrohan
131,90031,A,LEC,M,10,0,TBA,,       ,1 to 18,,,62,dtownson
132,90061,C,RSCH,M,10,1,TBA,,       ,1 to 18,ONCMP,SEE NOTES,62,dtownson
133,91870,D,LEC,M,25,0,TBA,,       ,1 to 18,ONCMP,SEE NOTES,62,dtownson
134,92070,E,LEC,M,25,21,18:15,21:15,  W     ,3,TERRIL,308,62,jshaw1
135,95832,G,LEC,M,40,23,9:40,10:30,M  W  F   ,3,TERRIL,308,62,jtwilkin
136,91866,A,LEC,M,80,72,12:00,12:50,M  W  F   ,4,TERRIL,108,63,jkraft1
137,91867,A01,LAB,M,20,20,8:30,11:30, T      ,0,JEFFRD,120,63,fkinghor
138,91868,A02,LAB,M,20,20,13:15,16:15, T      ,0,JEFFRD,120,63,fkinghor
139,92071,A03,LAB,M,20,15,8:30,11:30,  W     ,0,JEFFRD,120,63,fkinghor
140,91869,A04,LAB,M,20,17,13:15,16:15,   R    ,0,JEFFRD,120,63,fkinghor
141,95798,A,LEC,M,55,55,10:50,11:40,M  W  F   ,3,AIKEN,110,64,jtwilkin
142,90064,A,LEC,M,15,15,14:20,16:20,M       ,2 to 4,OMANEX,A200,65,ckrohan
143,96031,A,LEC,M,5,2,TBA,,       ,1,ONCMP,SEE NOTES,66,ckrohan
144,90065,A,LEC,M,16,15,8:00,9:15,M  W     ,4,MRC-CO,1,67,npurdie
145,90065,A,LEC,M,16,15,18:30,20:30,M   R    ,4,MRC-CO,1,67,npurdie
146,90067,A,SEM,M,18,12,16:35,18:00,   R    ,2,TERRIL,207,68,rlparson
147,95797,A,LEC,M,80,78,18:40,19:30,  W     ,1,TERRIL,108,69,dtownson
148,96112,A,LEC,M,130,22,12:00,12:50,M  W  F   ,3,VOTEY,105,70,jcarter
149,96112,A,LEC,M,130,22,17:05,20:05,  W     ,3,WILLMS,301,70,jcarter
150,96037,A01,LAB,M,15,3,8:30,11:30,M       ,1,JEFFRD,125,71,jcarter
151,96095,A02,LAB,M,16,1,13:15,16:15, T      ,1,JEFFRD,125,71,jcarter
152,96096,A03,LAB,M,16,4,8:30,11:30, T      ,1,JEFFRD,125,71,jcarter
153,96097,A04,LAB,M,16,3,13:15,16:15, T      ,1,JEFFRD,125,71,jcarter
154,96098,A05,LAB,M,16,3,8:30,11:30,  W     ,1,JEFFRD,125,71,jcarter
155,96099,A06,LAB,M,16,1,13:15,16:15,  W     ,1,JEFFRD,125,71,jcarter
156,96101,A07,LAB,M,12,1,8:30,11:30,   R    ,1,JEFFRD,125,71,jcarter
157,90070,A,LCLB,M,25,7,TBA,,       ,0 to 15,,,72,dtownson
158,91199,B,LEC,M,15,3,TBA,,       ,0 to 15,ONCMP,SEE NOTES,72,dtownson
159,92074,D,LEC,M,15,7,18:15,21:15,M       ,3,TERRIL,207,72,jshaw1
160,95931,E,LEC,M,20,17,8:30,9:20,M  W     ,3,WATERM,456,72,ckrohan
161,95960,L01,LAB,M,10,10,13:10,15:10,  W     ,0,MRC,EQ CTR,72,ckrohan
162,95961,L02,LAB,M,10,7,13:15,15:15,   R    ,0,MRC,EQ CTR,72,ckrohan
163,95014,A,INTN,M,75,11,TBA,,       ,1 to 18,,,73,fkinghor
164,90069,A,RSCH,M,50,8,TBA,,       ,1 to 18,,,74,dtownson
165,92076,A,LEC,M,30,26,10:05,11:20, T  R    ,3,TERRIL,207,75,fzhao
166,92578,A,INTN,M,10,2,TBA,,       ,4,,,76,rlparson
167,91708,A,LCLB,M,15,18,8:00,10:45,   R    ,3,MRC-CO,1,77,rblauwie
168,90071,A,LEC,M,50,0,TBA,,       ,1 to 18,,,78,dtownson
169,90072,B,LEC,M,50,1,TBA,,       ,1 to 18,,,78,dtownson
170,90073,C,LEC,M,10,3,TBA,,       ,1 to 18,,,78,npurdie
171,90074,D,LEC,M,6,0,TBA,,       ,1 to 18,,,78,dtownson
172,90075,E,LEC,M,20,6,TBA,,       ,1 to 18,,,78,dtownson
173,90079,A,SEM,M,12,6,15:30,16:20,  W     ,1,TERRIL,317,79,jkraft1
174,93900,A,TD,M,12,1,TBA,,       ,1 to 10,,,80,jbarlow
175,93901,B,TD,M,12,2,TBA,,       ,1 to 10,,,80,slgreenw
176,93902,C,TD,M,12,2,TBA,,       ,1 to 10,,,80,dkerr
177,93903,D,TD,M,12,0,TBA,,       ,1 to 10,,,80,jkraft1
178,93904,E,TD,M,12,0,TBA,,       ,1 to 10,,,80,sdmckay
179,93905,F,TD,M,12,0,TBA,,       ,1 to 10,,,80,jmsmith
180,93906,G,TD,M,12,1,TBA,,       ,1 to 10,,,80,fzhao
181,95814,H,TD,M,12,1,TBA,,       ,1 to 10,,,80,dtownson
182,91272,B,LEC,M,20,19,17:05,18:20,M  W     ,4,HILLS,228,81,alynch2
183,91272,B,LEC,M,20,19,18:00,18:50, T      ,4,HILLS,226,81,alynch2
184,91273,C,LEC,M,20,22,13:10,14:00,M       ,4,HILLS,228,81,krichmon
185,91273,C,LEC,M,20,22,13:15,14:30, T  R    ,4,HILLS,228,81,krichmon
186,91274,D,LEC,M,20,20,9:40,10:30,  W     ,4,JEFFRD,112,81,krichmon
187,91274,D,LEC,M,20,20,18:00,19:15, T  R    ,4,JEFFRD,112,81,krichmon
188,91383,E,LEC,M,20,20,13:10,14:00,  W     ,4,HILLS,228,81,krichmon
189,91383,E,LEC,M,20,20,14:50,16:05, T  R    ,4,HILLS,226,81,krichmon
190,94656,G,LEC,M,18,22,11:40,12:55, T  R    ,4,HILLS,226,81,krichmon
191,94656,G,LEC,M,18,22,14:20,15:10,  W     ,4,HILLS,228,81,krichmon
192,96227,H,LEC,M,20,20,10:05,11:20, T  R    ,4,LAFAYE,L300,81,krichmon
193,96227,H,LEC,M,20,20,16:05,17:40, T      ,4,MARSH,112,81,krichmon
194,91275,A,LEC,M,20,21,11:40,12:55, T  R    ,4,HILLS,228,82,alynch2
195,91275,A,LEC,M,20,21,14:20,15:10,M       ,4,HILLS,228,82,alynch2
196,91956,C,LEC,M,20,19,18:00,19:15, T  R    ,4,ROWELL,118,82,alynch2
197,91956,C,LEC,M,20,19,18:40,19:30,  W     ,4,ROWELL,118,82,alynch2
198,91957,D,LEC,M,18,21,15:30,16:20,  W     ,4,VOTEY,223,82,alynch2
199,91957,D,LEC,M,18,21,16:25,17:40, T  R    ,4,VOTEY,254,82,alynch2
200,91276,A,LEC,M,20,19,8:30,9:45, T  R    ,3,HILLS,226,83,krichmon
201,96380,A,LEC,M,1,1,TBA,,       ,3,ONCMP,SEE NOTES,84,krichmon
202,96075,A,HYBD,M,30,28,15:30,16:45,M  W     ,3,HILLS,228,85,alynch2
203,90599,A,LEC,M,191,188,14:50,16:05, T  R    ,3,ROWELL,103,86,jfperry
204,92237,ZRA,LEC,C,7,6,14:50,16:05, T  R    ,3,ROWELL,103,86,jfperry
205,90602,A,LAB,M,22,22,11:40,13:40, T      ,1,COOK,A410,87,jfperry
206,90606,B,LAB,M,23,21,11:40,13:40,   R    ,1,COOK,A410,87,jfperry
207,91135,C,LAB,M,24,22,12:00,14:00,M       ,1,COOK,A410,87,jxpepe
208,91136,D,LAB,M,24,22,12:00,14:00,  W     ,1,COOK,A410,87,jxpepe
209,92238,ZRA,LAB,C,2,1,11:40,13:40, T      ,1,COOK,A410,87,jfperry
210,92239,ZRB,LAB,C,1,1,11:40,13:40,   R    ,1,COOK,A410,87,jfperry
211,92240,ZRC,LAB,C,0,0,12:00,14:00,M       ,1,COOK,A410,87,jxpepe
212,92241,ZRD,LAB,C,0,0,12:00,14:00,  W     ,1,COOK,A410,87,jxpepe
213,95158,A,LEC,M,50,30,18:00,19:15, T  R    ,3,KALKIN,3,88,jfperry
214,95403,A,IS,M,10,1,TBA,,       ,3,,,89,dcloughe
215,95195,L,LEC,M,16,0,13:15,14:30, T  R    ,3,OMANEX,A304,90,jmrankin
216,92552,A,LCLB,M,22,21,13:10,14:00,M  W     ,3,ROWELL,003A,91,kvreelan
217,92552,A,LCLB,M,22,21,14:20,16:20,M  W     ,3,ROWELL,003A,91,kvreelan
218,90839,A,PRAC,M,20,18,8:00,10:30,    F   ,1,ROWELL,003A,92,kvreelan
219,90841,A,PRAC,M,20,14,8:30,9:45, T  R    ,1,ROWELL,003B,93,ttourvil
220,92512,A,CLN,M,15,15,TBA,,       ,1,,,94,kvreelan
221,92513,A,CLN,M,20,18,TBA,,       ,1,,,95,kvreelan
222,92514,A,CLN,M,22,14,TBA,,       ,1,,,96,ttourvil
223,92515,A,CLN,M,20,15,TBA,,       ,6 to 12,,,97,ktourvil
224,90840,A,LCLB,M,20,18,8:00,9:15,M  W     ,4,ROWELL,115,98,dalosa
225,90840,A,LCLB,M,20,18,9:30,10:45,M  W     ,4,ROWELL,003A,98,dalosa
226,91901,A,LCLB,M,20,14,8:30,10:30,M  W     ,3,ROWELL,003B,99,ktourvil
227,91419,A,LEC,M,20,14,11:40,12:55, T  R    ,3,HSRF,400,100,amaynar1
228,90851,A,SEM,M,20,15,13:15,14:30,   R    ,2,L/L-A,A102,101,ktourvil
229,91179,A,LEC,M,48,47,8:30,9:20,M  W  F   ,4,JEFFRD,110,102,jcpresto
230,90455,B,LEC,M,48,48,9:40,10:30,M  W  F   ,4,JEFFRD,110,102,lhill
231,90472,C,LEC,M,47,47,10:50,11:40,M  W  F   ,4,JEFFRD,110,102,swittman
232,92123,D,LEC,M,48,45,12:00,12:50,M  W  F   ,4,JEFFRD,110,102,npurdie
233,94821,E,LEC,M,48,44,13:10,14:00,M  W  F   ,4,JEFFRD,110,102,afmead
234,91122,F,LEC,M,48,42,14:20,15:10,M  W  F   ,4,JEFFRD,110,102,afmead
235,91178,G,LEC,M,48,45,15:30,16:20,M  W  F   ,4,JEFFRD,110,102,jjmitche
236,90475,H,LEC,M,212,176,13:10,14:00,M  W  F   ,4,ML SCI,235,102,dstratto
237,91109,L01,LAB,M,20,19,8:30,11:15,M       ,0,JEFFRD,104,102,dstratto
238,90477,L02,LAB,M,20,20,12:00,14:45,M       ,0,JEFFRD,106,102,dstratto
239,90478,L03,LAB,M,20,20,12:00,14:45,M       ,0,JEFFRD,104,102,dstratto
240,90479,L04,LAB,M,20,20,15:30,18:15,M       ,0,JEFFRD,106,102,dstratto
241,90480,L05,LAB,M,20,20,15:30,18:15,M       ,0,JEFFRD,104,102,dstratto
242,90481,L06,LAB,M,20,19,18:40,21:25,M       ,0,JEFFRD,106,102,dstratto
243,90482,L07,LAB,M,20,18,18:40,21:25,M       ,0,JEFFRD,104,102,dstratto
244,90483,L08,LAB,M,20,18,8:30,11:15, T      ,0,JEFFRD,106,102,dstratto
245,90484,L09,LAB,M,20,19,8:30,11:15, T      ,0,JEFFRD,104,102,dstratto
246,90485,L10,LAB,M,20,22,11:40,14:25, T      ,0,JEFFRD,106,102,dstratto
247,90486,L11,LAB,M,20,21,11:40,14:25, T      ,0,JEFFRD,104,102,dstratto
248,90487,L12,LAB,M,20,21,14:50,17:35, T      ,0,JEFFRD,106,102,dstratto
249,90488,L13,LAB,M,20,21,14:50,17:35, T      ,0,JEFFRD,104,102,dstratto
250,91180,L14,LAB,M,20,20,18:00,20:45, T      ,0,JEFFRD,106,102,dstratto
251,91181,L15,LAB,M,20,20,18:00,20:45, T      ,0,JEFFRD,104,102,dstratto
252,91182,L16,LAB,M,20,19,8:30,11:15,  W     ,0,JEFFRD,106,102,dstratto
253,91302,L17,LAB,M,20,20,8:30,11:15,  W     ,0,JEFFRD,104,102,dstratto
254,94822,L18,LAB,M,20,18,12:00,14:45,  W     ,0,JEFFRD,106,102,dstratto
255,94823,L19,LAB,M,20,19,12:00,14:45,  W     ,0,JEFFRD,104,102,dstratto
256,91315,L20,LAB,M,20,19,15:30,18:15,  W     ,0,JEFFRD,106,102,dstratto
257,91316,L21,LAB,M,20,20,18:40,21:25,  W     ,0,JEFFRD,106,102,dstratto
258,91394,L22,LAB,M,20,20,8:30,11:15,   R    ,0,JEFFRD,106,102,dstratto
259,91840,L23,LAB,M,20,20,11:40,14:25,   R    ,0,JEFFRD,106,102,dstratto
260,95177,L24,LAB,M,20,21,14:50,17:35,   R    ,0,JEFFRD,106,102,dstratto
261,95178,L25,LAB,M,20,20,18:00,20:45,   R    ,0,JEFFRD,106,102,dstratto
262,91971,A,LEC,M,40,36,9:40,10:30,M  W  F   ,4,ML SCI,105,103,dstratto
263,91972,A01,LAB,M,20,15,12:00,14:45,    F   ,0,JEFFRD,106,103,dstratto
264,94622,A02,LAB,M,20,21,15:30,18:15,    F   ,0,JEFFRD,106,103,dstratto
265,90973,A,LEC,M,152,146,11:40,12:55, T  R    ,3,ROWELL,103,104,srkeller
266,90674,A01,DIS,M,18,19,13:15,14:05,   R    ,0,VOTEY,223,104,srkeller
267,90675,A02,DIS,M,18,19,16:25,17:15,   R    ,0,ML SCI,107,104,srkeller
268,90676,A03,DIS,M,18,16,18:00,18:50,   R    ,0,ML SCI,107,104,srkeller
269,90677,A04,DIS,M,18,15,18:00,18:50,   R    ,0,ML SCI,105,104,srkeller
270,90678,A05,DIS,M,18,18,16:25,17:15, T      ,0,HILLS,122,104,srkeller
271,91110,A06,DIS,M,18,18,16:25,17:15, T      ,0,L/L-D,D107,104,srkeller
272,91487,A07,DIS,M,18,17,18:00,18:50, T      ,0,ML SCI,105,104,srkeller
273,91488,A08,DIS,M,18,18,18:00,18:50, T      ,0,ML SCI,107,104,srkeller
274,91489,A09,DIS,M,18,14,19:35,20:25, T      ,0,ML SCI,105,104,srkeller
275,92357,ZRA,LEC,C,5,8,11:40,12:55, T  R    ,3,ROWELL,103,104,srkeller
276,90495,A,LEC,M,167,160,14:20,15:10,M  W  F   ,4,WILLMS,301,105,ngotelli
277,90496,A01,LAB,M,24,24,8:30,11:15, T      ,0,JEFFRD,100,105,ngotelli
278,90516,A02,LAB,M,24,23,8:30,11:15,   R    ,0,JEFFRD,100,105,ngotelli
279,90517,A03,LAB,M,24,20,8:30,11:15,   R    ,0,JEFFRD,104,105,ngotelli
280,90518,A04,LAB,M,24,23,11:40,14:25,   R    ,0,JEFFRD,104,105,ngotelli
281,90522,A05,LAB,M,24,23,14:50,17:35,   R    ,0,JEFFRD,104,105,ngotelli
282,91308,A06,LAB,M,24,23,8:30,11:15,    F   ,0,JEFFRD,104,105,ngotelli
283,91395,A07,LAB,M,24,24,8:30,11:15, T      ,0,JEFFRD,118,105,ngotelli
284,92358,ZRA,LEC,C,1,0,14:20,15:10,M  W  F   ,4,WILLMS,301,105,ngotelli
285,94824,A,IS,M,15,9,16:00,17:00,    F   ,1,ONCMP,SEE NOTES,106,dstratto
286,96401,A,TD,M,15,3,TBA,,       ,1 to 18,,,107,severse
287,96402,B,TD,M,5,1,TBA,,       ,1 to 18,,,107,ashukla
288,96440,C,TD,M,5,0,TBA,,       ,1 to 18,,,107,vanathy
289,96442,D,TD,M,5,0,TBA,,       ,1 to 18,,,107,severse
290,90189,A,LEC,M,70,73,10:50,11:40,M  W  F   ,3,STAFFO,101,108,jsilveir
291,90189,A,LEC,M,70,73,16:00,18:00,M       ,3,GIVN C,C443,108,jsilveir
292,92085,ZRA,LEC,C,5,4,10:50,11:40,M  W  F   ,3,STAFFO,101,108,jsilveir
293,92085,ZRA,LEC,C,5,4,16:00,18:00,M       ,3,GIVN C,C443,108,jsilveir
294,92032,A,SEM,M,15,8,11:40,12:30,   R    ,1,ONCMP,SEE NOTES,109,bbouchar
295,96403,A,TD,M,10,2,TBA,,       ,1 to 18,,,110,severse
296,95137,A,INTN,M,10,7,TBA,,       ,1 to 3,ONCMP,SEE NOTES,111,severse
